source,target,weight
551,1089,0.019968515
551,11,0.068163924
551,9,0.022734156
551,639,0.032713044
551,687,0.040866107
551,833,0.016792484
551,845,0.04463119
551,931,0.054496083
551,1081,0.0795503
551,1140,0.050422665
552,194,0.2505412
552,451,0.061851315
552,469,0.061851315
552,1142,0.09835853
552,607,0.13945484
552,650,0.12202211
552,1045,0.12415044
552,1115,0.07639118
552,611,0.112613074
552,803,0.1355761
552,643,0.114789784
553,6,0.050765894
553,32,0.05384361
553,184,0.069569066
553,209,0.079703
553,230,0.053360615
553,321,0.033967562
553,369,0.09971257
553,409,0.025199013
553,447,0.1433552
553,448,0.023625137
553,468,0.025561208
553,544,0.06913
553,722,0.029087687
553,1009,0.02274259
553,858,0.013185851
553,1079,0.02598299
553,1131,0.022733549
553,988,0.004361263
553,565,0.018526092
553,181,0.018687874
553,1008,0.01153159
553,792,0.0118366135
553,748,0.008848487
553,873,0.007390943
553,927,0.0074598817
553,881,0.02310657
553,1007,0.007360726
553,608,0.021633293
553,674,0.030369606
553,791,0.006191034
553,799,0.021847982
553,805,0.009613816
553,844,0.011949177
553,984,0.023342572
553,1034,0.014071328
554,3,0.017327221
554,169,0.019225001
554,268,0.016612684
554,336,0.023321142
554,354,0.013039746
554,365,0.07617436
554,422,0.01683303
554,514,0.02457785
554,547,0.019137725
554,113,0.013248965
554,29,0.010836719
554,208,0.007017068
554,760,0.0063921856
554,549,0.014515555
555,27,0.075949945
555,124,0.045658045
555,136,0.045069378
555,150,0.037790257
555,191,0.012263024
555,341,0.026245825
555,500,0.026553452
555,529,0.021624018
556,58,0.046887867
556,79,0.043221995
556,153,0.040785648
556,173,0.052913297
556,175,0.04185528
556,178,0.05861145
556,296,0.040423088
556,481,0.05022448
556,543,0.030096496
556,816,0.05256909
556,1046,0.052733332
556,1097,0.05118747
556,1025,0.025529733
556,953,0.014047839
556,848,0.04793724
556,1049,0.004324809
556,823,0.011540777
556,684,0.02145829
556,417,0.025203574
556,603,0.0045971046
556,548,0.016270865
556,560,0.107329845
556,610,0.04028223
556,621,0.013885401
556,654,0.0074466164
556,809,0.053283755
556,896,0.048890553
557,18,0.24449252
557,90,0.045203
557,299,0.037455685
557,403,0.005640154
557,480,0.009242642
557,606,0.015107146
557,1058,0.0151071455
557,886,0.0151071455
557,1062,0.016072072
557,631,0.009303857
557,850,0.007788951
557,134,0.0077130864
557,87,0.015685385
558,125,0.008530842
558,270,0.02294309
558,309,0.041840605
558,384,0.010043974
558,391,0.004510669
558,517,0.009077148
558,945,0.01978899
558,525,0.0074984035
558,520,0.013209959
558,852,0.017639382
558,960,0.017639382
558,888,0.012723412
558,19,0.030282862
558,487,0.037169658
558,519,0.00974924
558,139,0.017094104
558,75,0.02438947
558,404,0.02304189
558,1061,0.03166566
558,623,0.0035979622
558,246,0.007995623
558,46,0.007956653
558,185,0.032051787
558,592,0.021123515
558,959,0.023983048
559,217,0.021001127
559,342,0.014344286
559,379,0.01803996
559,438,0.0646422
559,452,0.0646422
559,495,0.042822886
559,548,0.011130957
559,823,0.0051066927
559,1090,0.0063722343
559,672,0.0049898825
559,1123,0.001999791
559,582,0.026466757
559,543,0.016916927
559,23,0.025884086
559,945,0.018005785
559,585,0.045907713
559,44,0.03382512
559,125,0.00776212
559,279,0.013448319
559,698,0.008235908
559,1150,0.008235908
559,850,0.007696423
559,449,0.0136518795
560,67,0.08717432
560,182,0.04262488
560,401,0.028139304
560,427,0.028139304
560,588,0.02242412
560,754,0.012032127
560,506,0.038527638
560,349,0.0429635
560,106,0.03615596
560,47,0.03615596
560,285,0.02403134
560,556,0.011779441
561,6,0.04371599
561,32,0.046366293
561,184,0.05990795
561,230,0.045950375
561,510,0.046954792
561,544,0.059529852
561,215,0.027518613
561,16,0.027518613
561,870,0.010700772
561,750,0.008342114
561,1014,0.010150585
562,24,0.052114394
562,126,0.03954045
562,142,0.02280898
562,260,0.1461607
562,272,0.04550905
562,361,0.056195926
562,370,0.024989069
562,416,0.03956381
562,545,0.03975319
562,955,0.030683037
562,932,0.0150040565
562,1144,0.030683037
562,891,0.019592438
562,641,0.012364747
562,1107,0.012364747
562,584,0.012364747
562,787,0.027398283
562,1089,0.0154178515
562,1103,0.011905551
562,599,0.030747322
562,534,0.067762114
563,22,0.031904936
563,25,0.019758979
563,43,0.02269071
563,63,0.025180459
563,221,0.025180459
563,280,0.038581334
563,293,0.06760864
563,373,0.028094333
563,419,0.019848501
563,437,0.016827373
563,459,0.01631075
563,501,0.010391323
563,513,0.021103056
563,523,0.036182534
563,1003,0.0008909173
563,1086,0.0067665926
563,730,0.008954002
563,351,0.017466338
563,17,0.016025536
563,520,0.0072261496
563,978,0.0011480635
563,52,0.017175106
563,376,0.009164647
563,631,0.005527006
563,661,0.0038104209
563,949,0.020336824
564,108,0.04765953
564,111,0.057965484
564,344,0.040680606
564,356,0.05515401
564,431,0.014940484
564,1118,0.01775967
564,798,0.021028452
564,731,0.006459112
564,834,0.014634633
564,396,0.03708899
564,319,0.032957084
564,82,0.015119653
564,177,0.016378367
564,847,0.016910477
564,441,0.031223629
564,460,0.02550235
564,1019,0.008560197
564,876,0.020828834
564,104,0.03292086
564,678,0.009390684
564,313,0.030238211
565,116,0.036557924
565,181,0.017682342
565,184,0.06582578
565,198,0.066939704
565,255,0.021627136
565,390,0.040136192
565,442,0.06911133
565,553,0.020183953
565,1131,0.02151033
565,750,0.009166168
565,767,0.009875667
565,734,0.013819817
565,825,0.013819647
565,1106,0.012586195
565,626,0.0126661025
565,1139,0.01842937
565,1153,0.018429369
565,722,0.027522575
565,1083,0.0072267177
565,744,0.007709211
565,1117,0.0037909292
565,1094,0.004174317
565,873,0.0069932607
565,927,0.00705849
565,1007,0.006964668
565,1043,0.0017334054
565,1128,0.013430456
565,584,0.0023399498
565,599,0.0056158914
565,641,0.0023399498
565,905,0.003220767
565,1107,0.0023399498
565,1116,0.005752316
566,4,0.016670587
566,50,0.041187793
566,65,0.05015256
566,138,0.035265245
566,201,0.0069233244
566,251,0.013302319
566,291,0.018883113
566,325,0.015480698
566,326,0.048428994
566,334,0.013921436
566,368,0.027647069
566,397,0.023502354
566,448,0.025207333
566,495,0.035505187
566,1133,0.0018083552
566,1080,0.00908287
566,647,0.008288984
566,1036,0.0041187317
566,926,0.0034963228
566,913,0.0018508132
566,161,0.019100565
566,240,0.016019067
566,983,0.0036575722
566,490,0.03666589
566,568,0.023738082
566,704,0.007064357
566,836,0.0075903623
566,1022,0.0068792617
567,366,1.0
567,1148,0.0037807545
568,266,0.054541856
568,799,0.032115486
568,333,0.0143149365
568,1079,0.038193744
568,984,0.034312453
568,421,0.020498382
568,766,0.0052852808
568,652,0.017262554
568,23,0.029566454
568,566,0.034708843
568,177,0.01960335
568,448,0.03472781
568,1004,0.004263931
568,674,0.044641852
568,325,0.021327555
568,520,0.013729549
568,844,0.017564714
568,431,0.017882336
568,504,0.037838034
568,941,0.030798012
569,396,0.046353817
569,499,0.05680441
569,177,0.020469684
569,1118,0.022196038
569,963,0.04328295
569,431,0.018672615
569,759,0.010446227
569,371,0.028192034
569,798,0.026281357
569,432,0.03011671
569,1019,0.010698533
569,127,0.05378802
569,345,0.038944893
569,407,0.03219262
569,203,0.0487127
569,1021,0.0028859996
569,329,0.01636984
569,36,0.017747998
569,535,0.04498042
569,666,0.010083955
569,731,0.008072596
570,94,0.0655248
570,457,0.09606213
570,749,0.09167278
570,865,0.054983713
571,0,0.030899268
571,72,0.028880501
571,75,0.015415772
571,179,0.03974747
571,234,0.022774726
571,274,0.030733742
571,362,0.014191325
571,382,0.030002482
571,404,0.014564012
571,435,0.04690667
571,453,0.05959404
571,502,0.027833233
571,786,0.014950386
571,904,0.0050338698
571,492,0.021316295
571,1109,0.02234074
571,1071,0.022340734
571,952,0.022340734
571,49,0.03266421
571,38,0.01799297
571,953,0.006491341
571,913,0.0015506757
571,934,0.016121218
571,980,0.016121218
571,610,0.014006853
571,1073,0.010774346
571,1088,0.0065527414
572,1026,0.003957208
572,1125,0.047061637
572,972,0.026821166
572,538,0.016429896
572,1037,0.034686808
572,109,0.070808716
572,140,0.090879515
572,134,0.081538774
572,1112,0.05911002
572,1133,0.017756362
572,392,0.06842017
572,801,0.04546157
572,710,0.03318042
572,746,0.0039871694
572,788,0.04507029
572,808,0.0132661145
572,426,0.059486475
572,754,0.06978947
572,403,0.06085579
572,125,0.01844983
573,72,0.032287087
573,139,0.012079066
573,172,0.03614786
573,194,0.054482434
573,202,0.021477094
573,254,0.020003283
573,307,0.044264205
573,465,0.042906437
573,484,0.037551
573,643,0.01827048
573,841,0.0100657055
573,1047,0.0061365506
573,227,0.04042201
573,140,0.040846843
573,655,0.0052620135
573,736,0.013311361
573,737,0.013171847
573,334,0.013039674
573,125,0.006028079
573,357,0.032426905
574,33,0.039480567
574,55,0.03175123
574,74,0.055994965
574,156,0.025104363
574,249,0.046483677
574,311,0.033244062
574,317,0.02251037
574,367,0.038740847
574,414,0.030148666
574,990,0.017743517
574,138,0.031295005
574,538,0.0022914095
574,380,0.047089044
574,981,0.004055982
574,2,0.019201767
574,267,0.029625399
574,200,0.012909919
574,384,0.0067241592
574,467,0.019045131
574,212,0.031041464
575,23,0.032490004
575,36,0.018677512
575,125,0.009743102
575,277,0.027882414
575,328,0.057291415
575,397,0.035580527
575,406,0.0371241
575,511,0.04927499
575,539,0.05295574
575,676,0.0027193774
575,379,0.022643967
575,945,0.02260107
575,708,0.013061101
575,862,0.0032585948
575,634,0.009957903
575,1110,0.0035617417
575,261,0.032313805
575,342,0.018005114
575,384,0.011471256
575,1036,0.014216479
575,520,0.015087138
575,783,0.016844371
576,83,0.03782498
576,357,0.060003035
576,489,0.1018244
576,918,0.019126644
576,723,0.011184438
576,907,0.01173369
576,604,0.02494677
576,737,0.024373304
576,733,0.023024531
576,802,0.015296151
576,630,0.011961826
576,998,0.03159154
576,879,0.009442882
576,1056,0.015889125
576,1011,0.025120083
576,969,0.027924981
576,1008,0.033070486
576,612,0.013808375
576,997,0.011738966
576,673,0.007443015
576,739,0.023889748
576,659,0.023889773
576,741,0.024761006
576,883,0.023605507
577,8,0.03365586
577,161,0.037224256
577,211,0.055306423
577,320,0.06540504
577,410,0.10817884
577,428,0.07947672
577,472,0.062184464
577,501,0.050682485
577,502,0.10681146
577,879,0.016972724
577,1124,0.010564271
577,673,0.013378144
577,604,0.044839557
577,808,0.009488381
577,947,0.02394724
577,630,0.0215003
577,1016,0.03739524
577,612,0.024819298
577,183,0.049324226
577,743,0.014593821
577,247,0.01679831
577,225,0.05167542
577,256,0.05167542
577,595,0.03921681
577,697,0.030000238
577,935,0.13580385
577,961,0.042748593
577,1116,0.0733798
578,103,0.041376956
578,1042,0.0066450704
579,50,0.096251495
579,233,0.08814364
579,479,0.09737588
579,981,0.07369869
579,930,0.08826628
579,990,0.05809301
579,712,0.09644001
579,632,0.08205771
579,658,0.07902611
579,884,0.061975334
579,384,0.03811248
579,678,0.05110829
579,236,0.04085722
579,853,0.07912482
579,270,0.10265079
579,788,0.03845912
579,1099,0.06331273
579,591,0.066889316
579,817,0.06383328
579,154,0.02794183
579,46,0.03401593
580,20,0.18778284
580,80,0.030234892
580,147,0.13045377
580,305,0.04661163
580,385,0.21733402
580,702,0.12250027
580,919,0.12250027
580,598,0.14986646
580,690,0.029169844
580,1052,0.0345085
580,1023,0.14900978
580,1001,0.075994596
580,1024,0.16535687
580,1059,0.06038605
580,811,0.078775875
580,983,0.037105106
580,645,0.062040135
580,1152,0.026493885
580,813,0.14824584
580,861,0.08823254
580,191,0.040364183
580,922,0.034603648
580,1055,0.16161196
580,1148,0.03817479
580,866,0.17531319
580,954,0.2030009
581,20,0.02474033
581,35,0.06420378
581,209,0.13858333
581,369,0.17337492
581,454,0.053830683
581,510,0.09480866
581,709,0.010327738
581,1131,0.039527886
581,1100,0.019390313
581,839,0.025060426
581,1008,0.024300069
581,207,0.0722714
581,1007,0.017604074
581,777,0.03424312
581,343,0.02883308
581,53,0.023445424
581,870,0.023171216
581,671,0.019403072
581,1117,0.0134570105
581,206,0.053189155
581,904,0.035838194
582,12,0.032260068
582,191,0.021260291
582,317,0.032807197
582,414,0.043939456
582,559,0.036288574
582,714,0.0033677423
582,622,0.00186441
582,1110,0.0027702125
582,676,0.0012374776
582,862,0.0027838382
582,993,0.001447771
582,652,0.01620575
582,978,0.0020764123
582,613,0.0019656846
582,716,0.0068457494
582,684,0.01049066
582,275,0.006642747
582,959,0.023400405
582,762,0.013589594
582,379,0.019344883
582,538,0.0033395598
582,1126,0.013789207
583,7,0.037074964
583,10,0.017899435
583,31,0.00548812
583,164,0.028036447
583,245,0.07036153
583,324,0.07510944
583,436,0.029634945
583,461,0.031861372
583,470,0.03622483
583,536,0.070165016
583,1029,0.013312952
583,685,0.0042855637
583,1120,0.0039831456
583,1119,0.0076423427
583,1129,0.0034882845
583,1030,0.010045561
583,982,0.014178271
583,769,0.005083787
583,1053,0.009337998
583,942,0.004358065
583,724,0.004945812
583,707,0.021658104
583,956,0.009416863
583,1136,0.0038355147
583,830,0.00959524
583,968,0.0058023366
583,732,0.006257265
583,970,0.006126266
583,950,0.012661442
583,858,0.017973818
584,9,0.033324607
584,35,0.08692479
584,144,0.08944143
584,562,0.11605552
584,641,0.06605128
584,1107,0.06605128
584,787,0.03830562
584,599,0.16424923
584,891,0.062068332
584,1089,0.021555746
584,682,0.02690198
584,615,0.059789736
584,1124,0.019646043
584,718,0.040455174
584,1103,0.06359831
584,824,0.030502489
584,565,0.043611724
584,181,0.043992575
584,953,0.06025306
584,1140,0.054430585
584,191,0.03626782
584,639,0.047952052
584,778,0.025769027
585,2,0.023414537
585,39,0.09395249
585,96,0.057036396
585,310,0.034406763
585,548,0.009986674
585,559,0.030361818
585,603,0.0008886742
585,379,0.016185418
585,1150,0.007389242
585,698,0.007389242
585,23,0.023223152
585,191,0.017787997
585,1013,0.0085913865
585,236,0.01156359
585,125,0.0069641583
585,653,0.0033435412
585,550,0.038346533
585,945,0.016154757
585,44,0.030347832
585,634,0.0071176942
586,146,0.089333065
586,323,0.06276512
586,332,0.045295812
586,403,0.028509963
586,1035,0.052081544
586,1091,0.05791801
586,985,0.05791801
586,1063,0.05791801
586,1084,0.05791801
586,747,0.05791801
586,1088,0.04498212
586,362,0.030331466
586,1123,0.011794948
586,710,0.015544496
586,125,0.011524584
586,236,0.022431308
586,1102,0.036843233
586,36,0.02209261
586,543,0.045467008
586,862,0.0068209195
586,548,0.024580516
587,224,0.09801333
587,313,0.13784501
587,418,0.09589028
587,501,0.10714502
587,1149,0.075703494
587,1077,0.063857146
587,700,0.10336437
587,628,0.08902038
587,609,0.061475668
587,1117,0.06958935
587,937,0.05480595
587,929,0.05265057
587,728,0.054592483
587,750,0.023397157
587,974,0.053910013
587,1012,0.07785812
587,767,0.025208196
587,645,0.04130262
587,1059,0.040201437
587,673,0.02828199
587,719,0.044766154
587,963,0.06810642
587,859,0.06793487
587,688,0.17070124
587,694,0.034233503
587,738,0.16583014
587,846,0.08691983
588,4,0.020755382
588,47,0.039305583
588,64,0.039965663
588,67,0.094768256
588,69,0.039446928
588,106,0.039305583
588,182,0.04633802
588,280,0.06624543
588,285,0.02612476
588,349,0.04670614
588,355,0.030469723
588,398,0.019590594
588,406,0.030530563
588,470,0.035302594
588,506,0.04188386
588,511,0.04052335
588,539,0.04355037
588,543,0.017462935
588,560,0.08104149
588,754,0.01308027
588,342,0.014807259
588,432,0.026064897
588,805,0.012771099
588,791,0.008224237
588,275,0.0063945944
588,1034,0.018692506
588,377,0.017390428
588,614,0.04285141
588,693,0.017674796
588,729,0.020962646
588,832,0.03223812
588,975,0.020962302
588,991,0.017674113
588,1003,0.0015297346
589,454,0.07943284
589,534,0.1032555
589,889,0.008573729
589,912,0.007977515
589,868,0.00743624
589,916,0.007338575
589,725,0.008918642
589,746,0.008156125
589,797,0.011068436
589,928,0.008344133
589,923,0.010294375
589,596,0.008126462
589,1051,0.0106773805
589,784,0.0072900937
589,624,0.00891403
589,1093,0.008926218
589,1137,0.008416888
589,715,0.008864169
589,625,0.020691158
589,887,0.017417768
589,1026,0.008094835
589,1076,0.010435838
590,73,0.14587058
590,85,0.07740477
590,273,0.004589474
590,931,0.017210966
590,621,0.0065014805
590,994,0.0062520085
590,920,0.007830015
590,958,0.0065854043
590,1092,0.009021792
590,831,0.00805606
590,395,0.02919793
590,417,0.018025244
590,756,0.011744074
590,916,0.00052090746
590,618,0.003917107
590,1044,0.0043139765
590,874,0.0015372112
590,917,0.0035263263
590,835,0.01356868
590,347,0.020187587
590,1014,0.01781801
590,1026,0.00057458837
591,2,0.14025006
591,134,0.085662596
591,235,0.072067395
591,238,0.08546335
591,310,0.10740456
591,379,0.031479437
591,384,0.046922956
591,398,0.13287352
591,407,0.17819606
591,445,0.06357481
591,449,0.06716854
591,453,0.1496993
591,456,0.079731904
591,485,0.06124988
591,491,0.12401999
591,579,0.09720238
591,817,0.07858964
591,1099,0.07794875
591,1072,0.07784832
591,847,0.16346267
591,678,0.062923014
591,834,0.09420605
591,798,0.09028752
591,759,0.02585065
591,945,0.07009034
591,46,0.041879408
591,246,0.041153923
591,333,0.06245781
591,125,0.019382933
591,519,0.028560828
591,754,0.073319085
591,856,0.046507277
591,888,0.11976947
591,921,0.12171301
591,981,0.09073564
591,1082,0.048057362
592,1,0.019121265
592,27,0.13439429
592,56,0.059259567
592,201,0.009139259
592,893,0.015009534
592,766,0.0042687147
592,191,0.02169956
592,500,0.046986636
592,1148,0.020522553
592,666,0.0071287993
592,649,0.009325922
592,682,0.0034567371
592,623,0.0035830874
592,993,0.0016036456
592,254,0.028191295
592,348,0.04450567
592,983,0.0048282463
592,619,0.006987112
592,978,0.0022999696
592,558,0.031782422
592,66,0.005517036
592,1089,0.012897116
592,865,0.043966
592,891,0.016389176
593,1113,0.07909895
593,635,0.079099335
593,1028,0.07909933
593,1064,0.079099044
593,665,0.079099335
593,670,0.07909897
593,713,0.07909917
593,872,0.07909931
593,1145,0.07909844
593,765,0.0790991
593,781,0.079099126
593,790,0.07655331
593,1006,0.07236459
593,606,0.0677268
593,886,0.06772679
593,1058,0.06772679
593,1147,0.053349588
593,785,0.07312893
593,770,0.037254535
593,305,0.056109566
594,11,0.015312141
594,12,0.023168411
594,175,0.023577776
594,200,0.0135126645
594,211,0.010200945
594,212,0.03249074
594,263,0.054395143
594,279,0.01035689
594,290,0.017091304
594,295,0.097235695
594,298,0.014267883
594,316,0.021578845
594,347,0.011703325
594,387,0.010410386
594,462,0.0289835
594,482,0.012056526
594,762,0.009759721
594,922,0.009612871
594,632,0.007648609
594,840,0.0026497792
594,603,0.0007628088
594,1014,0.0116821015
594,869,0.006259735
594,989,0.0018340815
594,417,0.011817973
594,756,0.007699822
594,634,0.0061095953
594,801,0.020262817
594,845,0.002628567
594,933,0.0011606485
594,1065,0.0015104081
595,6,0.07146468
595,11,0.021749893
595,32,0.07579727
595,55,0.047206223
595,68,0.040886905
595,115,0.073673666
595,225,0.018469434
595,230,0.07511734
595,232,0.040357783
595,256,0.018469434
595,273,0.0032149819
595,290,0.024277078
595,313,0.034660276
595,347,0.016623808
595,351,0.031780995
595,358,0.025972832
595,387,0.01478727
595,395,0.027191628
595,417,0.01678666
595,426,0.033240918
595,493,0.021935187
595,508,0.024569834
595,511,0.04294299
595,532,0.054593436
595,577,0.0053152503
595,1014,0.016593661
595,1016,0.0100212
595,756,0.01093709
595,842,0.01723531
595,774,0.03466133
595,978,0.0022938997
595,728,0.0036724329
595,719,0.0030114164
595,840,0.003763837
595,997,0.008701754
595,869,0.008891545
595,672,0.0060045454
595,782,0.011472911
595,845,0.005002929
595,946,0.010631899
595,1151,0.011318723
596,589,0.022299679
596,1051,0.027770514
596,651,0.06901086
596,663,0.02506708
596,715,0.023054581
596,696,0.020287812
596,797,0.028787602
596,784,0.018960606
596,720,0.027318016
596,1076,0.027142292
596,857,0.021311546
596,887,0.045301393
596,625,0.053815067
596,912,0.020748498
596,868,0.019340714
596,889,0.022299172
596,746,0.02121305
596,624,0.023184251
596,916,0.019086696
596,1137,0.02189125
596,725,0.02319626
596,923,0.026774362
596,936,0.14601672
596,957,0.07283306
596,1017,0.16103244
596,1037,0.18454513
597,87,0.07858114
597,262,0.065965734
597,299,0.060549207
597,370,0.07637237
597,480,0.05791859
597,631,0.056433577
597,695,0.073215134
597,1068,0.07398222
597,810,0.061840367
597,661,0.06999733
597,730,0.060013074
597,691,0.06481807
597,1062,0.05585239
597,850,0.063458085
597,908,0.052958783
597,948,0.06380501
597,1075,0.06185355
597,776,0.06367088
597,710,0.02524968
597,1050,0.07110951
598,385,0.19880958
598,580,0.11068552
598,919,0.11205897
598,702,0.11205897
598,1052,0.03156717
598,690,0.026683556
598,1023,0.13630895
598,1001,0.0695172
598,811,0.07206143
598,1024,0.1512627
598,983,0.033942457
598,1059,0.055239048
598,80,0.027657822
598,191,0.03965136
598,813,0.13561012
598,866,0.1603704
598,645,0.056752123
598,922,0.03165421
598,388,0.13664642
598,305,0.042638693
598,954,0.18569815
599,144,0.09513995
599,562,0.12344967
599,584,0.07025956
599,1089,0.021823674
599,1107,0.07025956
599,641,0.07025956
599,787,0.038781747
599,891,0.06602284
599,873,0.11382655
599,927,0.115281425
599,265,0.09706819
599,1124,0.020897737
599,181,0.044539385
599,565,0.044153802
599,1079,0.19558805
599,682,0.028615965
599,674,0.32405818
599,1083,0.082509786
599,734,0.13415411
599,825,0.13415496
600,8,0.03480394
600,9,0.018530935
600,68,0.09261445
600,232,0.060014177
600,485,0.04312154
600,551,0.018446395
600,998,0.058719918
600,719,0.021897951
600,829,0.023491196
600,673,0.013834507
600,859,0.033231232
600,1081,0.064842574
600,905,0.05277141
600,657,0.05272528
600,1018,0.014209344
600,644,0.0493871
600,1016,0.038670883
600,767,0.021849047
600,1014,0.025861284
600,827,0.017951494
600,743,0.015091653
600,756,0.042649273
600,519,0.02010758
600,275,0.019641105
600,861,0.02873343
600,903,0.08096729
600,1041,0.07622709
600,1116,0.07588297
601,5,0.053316906
601,497,0.012344905
601,1134,0.028806418
601,1050,0.02742191
601,806,0.029521154
601,686,0.028599374
601,246,0.008152638
601,46,0.008112902
601,968,0.0061385366
601,691,0.01442866
601,1123,0.0028890723
601,25,0.036830265
601,810,0.0093251355
601,1082,0.0059942356
601,823,0.0057226503
601,1136,0.0050831544
601,856,0.005866122
601,710,0.0049515227
601,945,0.020177599
601,548,0.012473547
601,364,0.029475747
602,9,0.101072624
602,497,0.43399325
602,743,0.082313865
602,1124,0.059585907
602,911,0.06408917
602,1111,0.06744384
602,863,0.06920474
602,659,0.2421938
602,741,0.25102633
602,883,0.23931186
602,739,0.24219355
602,947,0.13507017
602,673,0.07545706
602,1049,0.05626068
602,1012,0.20772746
602,603,0.05980293
602,926,0.059920657
602,719,0.11943722
602,752,0.12936576
602,915,0.26062235
602,955,0.28501064
602,675,0.16271192
602,683,0.20430745
602,740,0.08919799
602,793,0.1421545
602,812,0.13258906
602,907,0.118955776
602,1027,0.19816734
602,1130,0.20836718
602,1144,0.28501064
603,23,0.046666786
603,132,0.07882668
603,247,0.018743256
603,279,0.09458171
603,286,0.051661037
603,474,0.051661037
603,556,0.103728496
603,585,0.11448766
603,594,0.043225773
603,602,0.018657852
603,653,0.039117005
603,1021,0.022773782
603,1049,0.017250352
603,634,0.034054857
603,772,0.062605694
603,1124,0.018269917
603,1111,0.020679269
603,638,0.054742098
603,911,0.019650681
603,840,0.038810965
603,863,0.021219188
603,642,0.06770027
603,913,0.018466119
603,926,0.018372556
603,1125,0.058211986
603,801,0.04743659
603,964,0.02244178
603,779,0.02478915
603,619,0.061038867
603,698,0.081718065
603,752,0.03966545
603,762,0.08136078
603,788,0.055748835
603,875,0.08200067
603,910,0.057168186
603,990,0.08420935
603,1012,0.06369229
603,1013,0.08318227
603,1095,0.06354914
603,1096,0.019175977
603,1126,0.042133972
603,1133,0.02196339
603,1150,0.081718065
604,161,0.03319312
604,211,0.03118069
604,287,0.0670081
604,302,0.08426157
604,546,0.10545977
604,576,0.018939914
604,577,0.021071656
604,630,0.012121452
604,969,0.027999114
604,673,0.007542337
604,879,0.009568893
604,433,0.053632215
604,743,0.008227713
604,918,0.019177422
604,612,0.013992639
604,1124,0.0059559317
604,741,0.025091425
604,659,0.024208566
604,739,0.02420854
604,883,0.023920506
604,500,0.061855715
604,745,0.03911934
604,766,0.016878132
604,896,0.051526878
604,947,0.013500987
605,503,0.10309262
605,951,0.006019332
605,716,0.006285465
605,714,0.003092112
605,993,0.0009631265
605,358,0.023376714
606,45,0.040470492
606,87,0.012994362
606,480,0.0076569524
606,514,0.08438202
606,557,0.050687745
606,593,0.0010275973
606,886,0.012515325
606,1058,0.012515325
606,1006,0.0015690136
606,790,0.003971715
606,1064,0.001027601
606,670,0.0010276092
606,665,0.0010275792
606,1113,0.0010276104
606,713,0.0010275933
606,765,0.0010275986
606,635,0.0010275793
606,781,0.0010275956
606,1145,0.0010276504
606,1028,0.001027581
606,872,0.0010275794
606,1147,0.001494384
606,948,0.009055354
607,451,0.051668406
607,469,0.051668413
607,552,0.13050397
607,1142,0.07954605
607,1045,0.10040489
607,1115,0.07321575
607,611,0.0910742
607,803,0.10964523
607,650,0.09868363
607,1061,0.08827919
607,672,0.033291865
608,24,0.050028015
608,85,0.08276891
608,89,0.047991686
608,174,0.05055861
608,272,0.043687116
608,423,0.05649053
608,844,0.024343846
608,1009,0.036760025
608,792,0.029755447
608,871,0.010138816
608,805,0.024362821
608,1034,0.026060052
608,881,0.03734834
608,553,0.034479603
608,873,0.016330572
608,927,0.016539298
608,524,0.029373191
608,953,0.011737054
608,205,0.056515966
608,1015,0.0102058165
608,615,0.0091244895
609,36,0.05030633
609,43,0.09301199
609,501,0.1401153
609,535,0.088396125
609,587,0.0908992
609,628,0.11641343
609,1077,0.08350704
609,1149,0.098998696
609,978,0.04459303
609,1012,0.10181636
609,946,0.055956684
609,519,0.053755112
609,714,0.031336065
609,701,0.05488706
609,520,0.06948959
609,673,0.036984824
609,993,0.03109233
609,840,0.062041894
609,387,0.050297055
609,1124,0.029205674
609,788,0.08911822
609,808,0.026231306
609,688,0.22322887
609,700,0.13517128
609,721,0.08956311
609,738,0.21685879
609,758,0.05335425
609,780,0.15211263
609,1042,0.055482715
609,1105,0.08956311
609,1108,0.17616738
610,178,0.05389806
610,377,0.023567218
610,571,0.049484584
610,904,0.034952868
610,805,0.03422684
610,885,0.016082086
610,646,0.01597014
610,1038,0.018088276
610,451,0.045081437
610,469,0.04508144
610,786,0.038066763
610,556,0.023914304
610,398,0.036067523
610,386,0.06026829
610,1034,0.03661124
610,197,0.036647394
610,643,0.046943266
610,477,0.057469934
610,59,0.03713584
610,355,0.039682563
611,293,0.14168988
611,552,0.04771123
611,607,0.041232254
611,803,0.04994059
611,1045,0.036707245
611,1115,0.059869263
611,1142,0.029081415
611,650,0.036077965
611,1061,0.03630201
611,904,0.025270637
612,320,0.05889311
612,410,0.06403373
612,419,0.048035204
612,437,0.040723797
612,459,0.03947352
612,472,0.05599319
612,576,0.019885398
612,577,0.02212356
612,604,0.02654164
612,697,0.017757885
612,831,0.023489265
612,630,0.0127265565
612,703,0.016957402
612,789,0.021232834
612,1057,0.021021554
612,680,0.014671413
612,677,0.015799424
612,946,0.014140902
612,701,0.011751917
612,723,0.011899469
612,760,0.03808506
612,1124,0.0062532527
612,890,0.034347456
612,972,0.011355138
612,768,0.03259176
612,1010,0.03259176
612,640,0.055574547
612,802,0.016274048
612,907,0.012483836
612,961,0.025303947
612,1000,0.02918243
612,1056,0.016904933
613,317,0.043191385
613,414,0.05784725
613,438,0.09125877
613,452,0.09125878
613,582,0.037364505
613,622,0.007373633
613,716,0.0124785155
